"season","week","player_id","player_name","team","points","is_available","ppg","true_position","mfl_position","vbd_mfl","vbd_true"
2020,"YTD",13253,"Williams, Marcus","NOS",124,"0",8.857,"DB","DB",-3.429,-3.429
2020,"YTD",10292,"Jordan, Cameron","NOS",124,"0",7.75,"DL","DL",0.417,0.125
2020,"YTD",14991,"Fuller, Jordan","LAR",124,"0",10.333,"DB","DB",-1.953,-1.953
2020,"YTD",12906,"Wilson, Jarrod","JAC",124,"1",10.333,"DB","DB",-1.953,-1.953
2020,"YTD",11795,"Hitchens, Anthony","KCC",124,"0",8.857,"LB","LB",-2.528,-0.210000000000001
2017,"YTD",8247,"Davis, Vernon","WAS",123.8,"0",7.738,"TE","TE",-0.624999999999999,-0.624999999999999
2019,"YTD",8687,"Olsen, Greg","CAR",123.7,"0",8.836,"TE","TE",0.274000000000001,0.274000000000001
2017,"YTD",2842,"Vinatieri, Adam","IND",123.05,"1",8.203,"PK","PK",-0.719000000000001,-0.719000000000001
2017,"YTD",11487,"Armstrong, Ray-Ray","NYG",123,"1",8.2,"LB","LB",-1.488,-3.185
2017,"YTD",10320,"Sheard, Jabaal","IND",123,"1",7.688,"DL","DL",-2,-3.697
2017,"YTD",10789,"Gilmore, Stephon","NEP",123,"1",9.462,"DB","DB",-0.994,-0.994
2017,"YTD",12015,"Williams, K'Waun","SFO",123,"1",8.786,"DB","DB",-1.67,-1.67
2017,"YTD",9904,"Joseph, Linval","MIN",123,"0",7.688,"DL","DL",0.0880000000000001,0
2017,"YTD",10554,"Addison, Mario","CAR",123,"0",7.688,"DL","DL",0.0880000000000001,0
2018,"YTD",13723,"Payne, Da'Ron","WAS",123,"0",7.688,"DL","DL",-1.895,-0.374
2019,"YTD",14167,"Allen, Josh","JAC",123,"0",7.688,"DL","LB",-2.187,-1.187
2019,"YTD",13026,"Onwuasor, Patrick","BAL",123,"0",8.786,"LB","LB",-1.089,-0.402000000000001
2019,"YTD",13221,"Davis, Jarrad","DET",123,"0",11.182,"LB","LB",1.307,1.994
2019,"YTD",13707,"Ward, Denzel","CLE",123,"0",10.25,"DB","DB",0.125,0.125
2020,"YTD",10220,"Sendejo, Andrew","CLE",123,"1",8.786,"DB","DB",-3.5,-3.5
2018,"YTD",12205,"Funchess, Devin","CAR",122.9,"0",8.779,"WR","WR",-1.544,-1.544
2018,"YTD",11382,"Hyde, Micah","BUF",122.75,"0",8.183,"DB","DB",-2.379,-2.379
2020,"YTD",8851,"Folk, Nick","NEP",122.65,"1",7.666,"PK","PK",-0.903,-0.903
2017,"YTD",11960,"Catanzaro, Chandler","NYJ",122.3,"1",7.644,"PK","PK",-1.278,-1.278
2019,"YTD",10722,"Jeffery, Alshon","PHI",122.2,"0",12.22,"WR","WR",1.126,1.126
2018,"YTD",2842,"Vinatieri, Adam","IND",122,"1",7.625,"PK","PK",-0.487,-0.487
2018,"YTD",13249,"White, Tre'Davious","BUF",122,"1",7.625,"DB","DB",-2.937,-2.937
2019,"YTD",12702,"Jack, Myles","JAC",122,"0",11.091,"LB","LB",1.216,1.903
2019,"YTD",12739,"Clark, Kenny","GBP",122,"1",7.625,"DL","DL",0.375,-1.25
2019,"YTD",11872,"Harris, Shelby","DEN",122,"1",7.625,"DL","DL",0.375,-1.25
2019,"YTD",11010,"Gipson, Tashaun","HOU",122,"1",8.714,"DB","DB",-1.411,-1.411
2019,"YTD",12715,"Apple, Eli","NOS",122,"1",8.133,"DB","DB",-1.992,-1.992
2019,"YTD",11801,"Desir, Pierre","IND",122,"1",10.167,"DB","DB",0.0419999999999998,0.0419999999999998
2020,"YTD",9826,"Graham, Brandon","PHI",122,"0",7.625,"DL","DL",0.292,0
2020,"YTD",12691,"Ogbah, Emmanuel","MIA",122,"0",7.625,"DL","DL",0.292,0
2020,"YTD",13325,"Woods, Xavier","DAL",122,"0",8.133,"DB","DB",-4.153,-4.153
2019,"YTD",12857,"Washington, DeAndre","OAK",121.9,"0",7.619,"RB","RB",-2.069,-2.069
2018,"YTD",13303,"Elliott, Jake","PHI",121.85,"1",7.616,"PK","PK",-0.496,-0.496
2019,"YTD",13832,"Sanders, Jason","MIA",121.85,"1",7.616,"PK","PK",-0.312,-0.312
2020,"YTD",14180,"Murphy, Byron","ARI",121.15,"1",8.077,"DB","DB",-4.209,-4.209
2017,"YTD",10846,"Jackson, Malik","JAC",121,"0",7.562,"DL","DL",-0.0379999999999994,-0.125999999999999
2017,"YTD",11312,"Trufant, Desmond","ATL",121,"1",8.067,"DB","DB",-2.389,-2.389
2019,"YTD",14197,"Savage, Darnell","GBP",121,"0",8.643,"DB","DB",-1.482,-1.482
2019,"YTD",11788,"Breeland, Bashaud","KCC",121,"1",7.562,"DB","DB",-2.563,-2.563
2020,"YTD",12656,"Higgins, Rashard","CLE",120.9,"0",9.3,"WR","WR",-2.194,-2.194
2018,"YTD",11248,"Reed, Jordan","WAS",120.8,"0",9.292,"TE","TE",1.129,1.129
2020,"YTD",8742,"Crosby, Mason","GBP",120.8,"1",7.55,"PK","PK",-1.019,-1.019
2019,"YTD",9448,"McCoy, LeSean","KCC",120.6,"0",9.277,"RB","RB",-0.411000000000001,-0.411000000000001
2018,"YTD",13188,"Howard, O.J.","TBB",120.5,"0",12.05,"TE","TE",3.887,3.887
2018,"YTD",13129,"Fournette, Leonard","JAC",120.4,"0",15.05,"RB","RB",1.05,1.05
2017,"YTD",9101,"Stewart, Jonathan","CAR",120.2,"0",8.013,"RB","RB",-1.281,-1.281
2019,"YTD",11227,"Stills, Kenny","HOU",120.1,"0",9.238,"WR","WR",-1.856,-1.856
2017,"YTD",11791,"Cockrell, Ross","NYG",120,"1",7.5,"DB","DB",-2.956,-2.956
2017,"YTD",11517,"McDougald, Bradley","SEA",120,"1",7.5,"DB","DB",-2.956,-2.956
2017,"YTD",10763,"Brockers, Michael","LAR",120,"0",7.5,"DL","DL",-0.0999999999999996,-0.188
2018,"YTD",12745,"Jones, Deion","ATL",120,"0",20,"LB","LB",10,10.688
2018,"YTD",11512,"Bouye, A.J.","JAC",120,"1",9.231,"DB","DB",-1.331,-1.331
2019,"YTD",14199,"Murphy-Bunting, Sean","TBB",120,"1",7.5,"DB","DB",-2.625,-2.625
2019,"YTD",10457,"Guy, Lawrence","NEP",120,"1",7.5,"DL","DL",0.25,-1.375
2019,"YTD",12280,"Clark, Frank","KCC",120,"0",8.571,"DL","DL",1.321,-0.304
2020,"YTD",12233,"Alexander, Kwon","NOS",120,"0",10,"LB","LB",-1.385,0.933
2020,"YTD",14384,"Reed, Malik","DEN",120,"0",7.5,"LB","LB",-3.885,-1.567
2020,"YTD",14722,"Needham, Nik","MIA",120,"1",7.5,"DB","DB",-4.786,-4.786
2020,"YTD",14205,"Johnson, Lonnie","HOU",120,"1",7.5,"DB","DB",-4.786,-4.786
2020,"YTD",12291,"Nelson, Steven","PIT",120,"1",8,"DB","DB",-4.286,-4.286
2020,"YTD",11801,"Desir, Pierre","BAL",120,"1",10,"DB","DB",-2.286,-2.286
2017,"YTD",12647,"Fuller, Will","HOU",119.95,"0",11.995,"WR","WR",1.368,1.368
2017,"YTD",12648,"Doctson, Josh","WAS",119.8,"0",7.488,"WR","WR",-3.139,-3.139
2017,"YTD",12677,"Hooper, Austin","ATL",119.6,"0",7.475,"TE","TE",-0.888,-0.888
2019,"YTD",10862,"Bullock, Randy","CIN",119.4,"1",7.462,"PK","PK",-0.466,-0.466
2018,"YTD",12636,"Smallwood, Wendell","PHI",119.39,"0",7.462,"RB","RB",-6.538,-6.538
2018,"YTD",12656,"Higgins, Rashard","CLE",119.2,"0",9.169,"WR","WR",-1.154,-1.154
2017,"YTD",11333,"Short, Kawann","CAR",119,"0",7.438,"DL","DL",-0.162,-0.25
2018,"YTD",11324,"Vaccaro, Kenny","TEN",119,"0",9.154,"DB","DB",-1.408,-1.408
2019,"YTD",14148,"Sweat, Montez","WAS",119,"0",7.438,"DL","DL",-2.437,-1.75
2019,"YTD",14210,"Pratt, Germaine","CIN",119,"0",7.438,"LB","LB",-2.437,-1.75
2019,"YTD",11348,"Slay, Darius","DET",119,"1",8.5,"DB","DB",-1.625,-1.625
2019,"YTD",10592,"Harris, Chris","DEN",119,"1",7.438,"DB","DB",-2.687,-2.687
2017,"YTD",11017,"McLeod, Rodney","PHI",118,"0",7.867,"DB","DB",-2.589,-2.589
2018,"YTD",10324,"Gilchrist, Marcus","OAK",118,"1",7.375,"DB","DB",-3.187,-3.187
2018,"YTD",12270,"Smith, Preston","WAS",118,"1",7.375,"DL","LB",-2.625,-0.686999999999999
2018,"YTD",13270,"Moreau, Fabian","WAS",118,"1",7.375,"DB","DB",-3.187,-3.187
2018,"YTD",12734,"Floyd, Leonard","CHI",118,"1",7.375,"DL","LB",-2.625,-0.686999999999999
2019,"YTD",12222,"Flowers, Trey","DET",118,"0",7.867,"DL","DL",0.617,-1.008
2019,"YTD",10269,"Quinn, Robert","DAL",118,"0",8.429,"LB","LB",1.179,-0.446
2019,"YTD",14218,"Okereke, Bobby","IND",118,"0",7.375,"LB","LB",-2.5,-1.813
2020,"YTD",12302,"Wilson, Damien","KCC",118,"0",9.077,"LB","LB",-2.308,0.00999999999999979
2020,"YTD",13250,"King, Kevin","GBP",118,"1",10.727,"DB","DB",-1.559,-1.559
2020,"YTD",14322,"Edwards, T.J.","PHI",118,"0",9.833,"LB","LB",-1.552,0.766
2019,"YTD",8742,"Crosby, Mason","GBP",117.85,"1",7.366,"PK","PK",-0.562,-0.562
2019,"YTD",13595,"Rudolph, Mason","PIT",117.8,"0",11.78,"QB","QB",-5.263,-5.263
2019,"YTD",12637,"Barber, Peyton","TBB",117.5,"0",7.344,"RB","RB",-2.344,-2.344
2019,"YTD",11674,"Cooks, Brandin","LAR",117.5,"0",8.393,"WR","WR",-2.701,-2.701
2018,"YTD",11225,"Patterson, Cordarrelle","NEP",117.39,"0",7.826,"WR","WR",-2.497,-2.497
2018,"YTD",13139,"Williams, Jamaal","GBP",117.25,"0",7.328,"RB","RB",-6.672,-6.672
2020,"YTD",9988,"Brown, Antonio","TBB",117.2,"0",14.65,"WR","WR",3.156,3.156
2017,"YTD",12307,"Spaight, Martrell","WAS",117,"1",7.8,"LB","LB",-1.888,-3.585
2018,"YTD",12523,"Coleman, Justin","SEA",117,"1",7.312,"DB","DB",-3.25,-3.25
2018,"YTD",10320,"Sheard, Jabaal","IND",117,"0",7.312,"DL","DL",-2.271,-0.749999999999999
2020,"YTD",14249,"Van Ginkel, Andrew","MIA",117,"1",7.312,"DL","LB",-4.073,-0.313
2020,"YTD",13723,"Payne, Da'Ron","WAS",117,"0",7.312,"DL","DL",-0.0209999999999999,-0.313
2020,"YTD",8930,"Prater, Matt","DET",117,"1",7.312,"PK","PK",-1.257,-1.257
2018,"YTD",9686,"Succop, Ryan","TEN",116.95,"1",7.309,"PK","PK",-0.803,-0.803
2018,"YTD",11966,"Parkey, Cody","CHI",116.95,"0",7.309,"PK","PK",-0.803,-0.803
2017,"YTD",10409,"Clay, Charles","BUF",116.8,"0",8.985,"TE","TE",0.622,0.622
2020,"YTD",11747,"White, James","NEP",116.6,"0",8.329,"RB","RB",-1.686,-1.686
2017,"YTD",11890,"Wilson, Albert","KCC",116.54,"0",8.965,"WR","WR",-1.662,-1.662
2018,"YTD",11188,"Riddick, Theo","DET",116.5,"0",8.321,"RB","RB",-5.679,-5.679
2020,"YTD",13674,"Goedert, Dallas","PHI",116.4,"0",10.582,"TE","TE",0.203000000000001,0.203000000000001
2017,"YTD",10808,"Wilson, Tavon","DET",116,"0",11.6,"DB","DB",1.144,1.144
2017,"YTD",8265,"Joseph, Johnathan","HOU",116,"1",7.25,"DB","DB",-3.206,-3.206
2018,"YTD",11010,"Gipson, Tashaun","JAC",116,"0",7.25,"DB","DB",-3.312,-3.312
2018,"YTD",12072,"Taylor, Adarius","TBB",116,"1",7.733,"LB","LB",-2.267,-1.579
2019,"YTD",13317,"Godchaux, Davon","MIA",116,"1",7.25,"DL","DL",0,-1.625
2019,"YTD",14235,"Tranquill, Drue","LAC",116,"0",7.733,"LB","LB",-2.142,-1.455
2019,"YTD",10827,"Bradham, Nigel","PHI",116,"0",9.667,"LB","LB",-0.208,0.478999999999999
2020,"YTD",14179,"Love, Julian","NYG",116,"1",7.25,"DB","DB",-5.036,-5.036
2020,"YTD",14245,"Oruwariye, Amani","DET",116,"1",7.25,"DB","DB",-5.036,-5.036
2020,"YTD",12987,"Hyder, Kerry","SFO",116,"0",7.25,"DL","DL",-0.0830000000000002,-0.375
2020,"YTD",14265,"Fulgham, Travis","PHI",115.9,"0",8.915,"WR","WR",-2.579,-2.579
2018,"YTD",10738,"Jones, Marvin","DET",115.8,"0",12.867,"WR","WR",2.544,2.544
2020,"YTD",14783,"Hurts, Jalen","PHI",115.44,"0",7.696,"QB","QB",-10.831,-10.831
2018,"YTD",11670,"Watkins, Sammy","KCC",115.1,"0",11.51,"WR","WR",1.187,1.187
2019,"YTD",13153,"Davis, Corey","TEN",115.1,"0",7.673,"WR","WR",-3.421,-3.421
2017,"YTD",8958,"Williams, Tramon","ARI",115,"1",8.846,"DB","DB",-1.61,-1.61
2017,"YTD",12697,"Robinson, A'Shawn","DET",115,"0",7.188,"DL","DL",-0.412,-0.5
2017,"YTD",9435,"Orakpo, Brian","TEN",115,"1",7.188,"LB","LB",-2.5,-4.197
2018,"YTD",12083,"Autry, Denico","IND",115,"1",9.583,"DL","DL",0,1.521
2018,"YTD",9191,"Scandrick, Orlando","KCC",115,"1",7.667,"DB","DB",-2.895,-2.895
2018,"YTD",12713,"Alexander, Mackensie","MIN",115,"1",7.667,"DB","DB",-2.895,-2.895
2018,"YTD",11351,"Alford, Robert","ATL",115,"1",7.667,"DB","DB",-2.895,-2.895
2018,"YTD",12742,"Howard, Xavien","MIA",115,"1",9.583,"DB","DB",-0.978999999999999,-0.978999999999999
2018,"YTD",10749,"Ingram, Melvin","LAC",115,"0",7.188,"LB","LB",-2.395,-0.874
2019,"YTD",10267,"Miller, Von","DEN",115,"0",7.667,"LB","LB",-2.208,-1.521
2020,"YTD",11314,"Rhodes, Xavier","IND",115,"1",7.188,"DB","DB",-5.098,-5.098
2020,"YTD",12464,"Byrd, Damiere","NEP",114.9,"0",7.181,"WR","WR",-4.313,-4.313
2020,"YTD",13980,"Badgley, Mike","LAC",114.9,"1",7.181,"PK","PK",-1.388,-1.388
2020,"YTD",13232,"King, Desmond","TEN",114.85,"1",7.657,"DB","DB",-4.629,-4.629
2018,"YTD",13418,"Bourne, Kendrick","SFO",114.7,"0",7.169,"WR","WR",-3.154,-3.154
2017,"YTD",9918,"Sanders, Emmanuel","DEN",114.4,"0",9.533,"WR","WR",-1.094,-1.094
2019,"YTD",11938,"Thielen, Adam","MIN",114.4,"0",11.44,"WR","WR",0.346,0.346
2019,"YTD",13156,"Smith-Schuster, JuJu","PIT",114.2,"0",9.517,"WR","WR",-1.577,-1.577
2019,"YTD",12437,"Myers, Jason","SEA",114.2,"1",7.137,"PK","PK",-0.791,-0.791
2017,"YTD",12739,"Clark, Kenny","GBP",114,"1",7.6,"DL","DL",0,-0.0880000000000001
2017,"YTD",11501,"Robey, Nickell","LAR",114,"1",7.6,"DB","DB",-2.856,-2.856
2018,"YTD",9188,"Carr, Brandon","BAL",114,"1",7.125,"DB","DB",-3.437,-3.437
2018,"YTD",10782,"Barron, Mark","LAR",114,"0",9.5,"LB","LB",-0.5,0.188000000000001
2019,"YTD",11858,"Carrie, Travis","CLE",114,"1",7.125,"DB","DB",-3,-3
2019,"YTD",12764,"Hargrave, Javon","PIT",114,"1",7.125,"DL","DL",-0.125,-1.75
2019,"YTD",12015,"Williams, K'Waun","SFO",114,"1",7.6,"DB","DB",-2.525,-2.525
2019,"YTD",12711,"Ramsey, Jalen","LAR",114,"1",9.5,"DB","DB",-0.625,-0.625
2020,"YTD",13227,"Lewis, Jourdan","DAL",114,"1",7.6,"DB","DB",-4.686,-4.686
2018,"YTD",13679,"Herndon, Chris","NYJ",113.83,"0",7.114,"TE","TE",-1.049,-1.049
2019,"YTD",10312,"Rudolph, Kyle","MIN",113.7,"0",7.106,"TE","TE",-1.456,-1.456
2020,"YTD",12677,"Hooper, Austin","CLE",113.5,"0",8.731,"TE","TE",-1.648,-1.648
2020,"YTD",13814,"Scott, Boston","PHI",113.3,"0",7.081,"RB","RB",-2.934,-2.934
2019,"YTD",14258,"Seibert, Austin","CLE",113.2,"1",7.075,"PK","PK",-0.853,-0.853
2019,"YTD",13731,"Hughes, Mike","MIN",113.2,"1",8.086,"DB","DB",-2.039,-2.039
2017,"YTD",12787,"Kindred, Derrick","CLE",113,"1",8.071,"DB","DB",-2.385,-2.385
2017,"YTD",11292,"Te'o, Manti","NOS",113,"0",7.062,"LB","LB",-2.626,-4.323
2018,"YTD",12234,"Dupree, Bud","PIT",113,"1",7.062,"DL","LB",-2.938,-0.999999999999999
2018,"YTD",10275,"Bailey, Allen","KCC",113,"1",7.062,"DL","DL",-2.521,-0.999999999999999
2018,"YTD",11720,"Barr, Anthony","MIN",113,"0",8.692,"LB","LB",-1.308,-0.619999999999999
2018,"YTD",10810,"Johnson, Trumaine","NYJ",113,"1",11.3,"DB","DB",0.738000000000001,0.738000000000001
2018,"YTD",13327,"Evans, Jordan","CIN",113,"0",8.071,"LB","LB",-1.929,-1.241
2018,"YTD",12301,"Smith, Za'Darius","BAL",113,"1",7.062,"DL","LB",-2.938,-0.999999999999999
2019,"YTD",14518,"Thompson, Jalen","ARI",113,"1",7.533,"DB","DB",-2.592,-2.592
2020,"YTD",13639,"Miller, Anthony","CHI",112.93,"0",7.058,"WR","WR",-4.436,-4.436
2019,"YTD",8153,"Gould, Robbie","SFO",112.4,"0",8.646,"PK","PK",0.718000000000001,0.718000000000001
2020,"YTD",10699,"Foles, Nick","CHI",112.18,"1",12.464,"QB","QB",-6.063,-6.063
2017,"YTD",12715,"Apple, Eli","NYG",112,"0",10.182,"DB","DB",-0.273999999999999,-0.273999999999999
2018,"YTD",12305,"Jarrett, Grady","ATL",112,"1",8,"DL","DL",-1.583,-0.0619999999999994
2018,"YTD",12506,"Callahan, Bryce","CHI",112,"1",8.615,"DB","DB",-1.947,-1.947
2019,"YTD",13767,"Maddox, Avonte","PHI",112,"1",9.333,"DB","DB",-0.792,-0.792
2019,"YTD",9188,"Carr, Brandon","BAL",112,"1",7,"DB","DB",-3.125,-3.125
2019,"YTD",12230,"Beasley, Vic","ATL",112,"0",7,"LB","LB",-0.25,-1.875
2019,"YTD",14137,"Fant, Noah","DEN",112,"0",7,"TE","TE",-1.562,-1.562
2019,"YTD",14181,"Mullen, Trayvon","OAK",112,"1",7,"DB","DB",-3.125,-3.125
2019,"YTD",14200,"Tavai, Jahlani","DET",112,"0",7.467,"LB","LB",-2.408,-1.721
2020,"YTD",13684,"Hubbard, Sam","CIN",112,"0",8.615,"DL","DL",1.282,0.99
2020,"YTD",12795,"Judon, Matt","BAL",112,"1",8,"DL","LB",-3.385,0.375
2020,"YTD",13208,"Allen, Jonathan","WAS",112,"0",7,"DL","DL",-0.333,-0.625
2017,"YTD",13133,"Perine, Samaje","WAS",111.94,"0",6.996,"RB","RB",-2.298,-2.298
2017,"YTD",10956,"Thompson, Deonte","BUF",111.87,"1",6.992,"WR","WR",-3.635,-3.635
2019,"YTD",11516,"Doyle, Jack","IND",111.8,"0",6.987,"TE","TE",-1.575,-1.575
2018,"YTD",13793,"Valdes-Scantling, Marquez","GBP",111.63,"0",6.977,"WR","WR",-3.346,-3.346
2018,"YTD",12628,"Collins, Alex","BAL",111.6,"0",11.16,"RB","RB",-2.84,-2.84
2019,"YTD",10948,"Keenum, Case","WAS",111.48,"0",11.148,"QB","QB",-5.895,-5.895
2017,"YTD",13404,"Ekeler, Austin","LAC",111.45,"0",6.966,"RB","RB",-2.328,-2.328
2019,"YTD",12634,"Howard, Jordan","PHI",111.4,"0",11.14,"RB","RB",1.452,1.452
2017,"YTD",11211,"Williams, Terrance","DAL",111.3,"0",6.956,"WR","WR",-3.671,-3.671
2020,"YTD",10261,"Green, A.J.","CIN",111.3,"0",6.956,"WR","WR",-4.538,-4.538
2017,"YTD",13316,"Taylor, Trent","SFO",111.29,"0",7.419,"WR","WR",-3.208,-3.208
2017,"YTD",10791,"Johnson, Leonard","BUF",111,"1",7.4,"DB","DB",-3.056,-3.056
2017,"YTD",9868,"Atkins, Geno","CIN",111,"0",6.938,"DL","DL",-0.662,-0.75
2018,"YTD",6938,"Suggs, Terrell","BAL",111,"1",6.938,"LB","LB",-3.062,-2.374
2018,"YTD",12763,"Fackrell, Kyler","GBP",111,"1",6.938,"DL","LB",-3.062,-1.124
2018,"YTD",12795,"Judon, Matt","BAL",111,"1",6.938,"DL","LB",-3.062,-1.124
2019,"YTD",11769,"Lawrence, Demarcus","DAL",111,"0",6.938,"DL","DL",-0.312,-1.937
2019,"YTD",13218,"Anderson, Ryan","WAS",111,"1",6.938,"LB","LB",-2.937,-2.25
2019,"YTD",10763,"Brockers, Michael","LAR",111,"0",6.938,"DL","DL",-0.312,-1.937
2018,"YTD",6789,"Bryant, Matt","ATL",110.45,"1",8.496,"PK","PK",0.384,0.384
2019,"YTD",11337,"Fells, Darren","HOU",110.1,"1",6.881,"TE","TE",-1.681,-1.681
2020,"YTD",12386,"Brown, Malcolm","LAR",110.1,"0",6.881,"RB","RB",-3.134,-3.134
2017,"YTD",11375,"Klein, A.J.","NOS",110,"0",9.167,"LB","LB",-0.521000000000001,-2.218
2017,"YTD",9464,"Matthews, Clay","GBP",110,"1",7.857,"LB","LB",-1.831,-3.528
2017,"YTD",10264,"Amukamara, Prince","CHI",110,"1",7.857,"DB","DB",-2.599,-2.599
2017,"YTD",12221,"Hunter, Danielle","MIN",110,"0",6.875,"DL","LB",-2.813,-0.813
2017,"YTD",12741,"Jones, Chris","KCC",110,"0",6.875,"DL","DL",-0.725,-0.813
2017,"YTD",6510,"Peppers, Julius","CAR",110,"0",6.875,"DL","DL",-0.725,-0.813
2018,"YTD",11806,"Lawson, Nevin","DET",110,"1",7.333,"DB","DB",-3.229,-3.229
2018,"YTD",13265,"Ogunjobi, Larry","CLE",110,"0",6.875,"DL","DL",-2.708,-1.187
2018,"YTD",12245,"Peters, Marcus","LAR",110,"1",6.875,"DB","DB",-3.687,-3.687
2018,"YTD",12770,"Young, Tavon","BAL",110,"1",7.333,"DB","DB",-3.229,-3.229
2018,"YTD",12276,"Darby, Ronald","PHI",110,"1",12.222,"DB","DB",1.66,1.66
2018,"YTD",9904,"Joseph, Linval","MIN",110,"0",7.333,"DL","DL",-2.25,-0.728999999999999
2019,"YTD",11735,"Roby, Bradley","HOU",110,"1",11,"DB","DB",0.875,0.875
2019,"YTD",11543,"Heath, Jeff","DAL",110,"1",8.462,"DB","DB",-1.663,-1.663
2020,"YTD",14236,"Amadi, Ugo","SEA",110,"1",7.857,"DB","DB",-4.429,-4.429
2020,"YTD",10266,"Heyward, Cameron","PIT",110,"0",7.333,"DL","DL",0,-0.292
2017,"YTD",10983,"Hogan, Chris","NEP",109.6,"0",12.178,"WR","WR",1.551,1.551
2019,"YTD",13189,"Engram, Evan","NYG",109.4,"0",13.675,"TE","TE",5.113,5.113
2018,"YTD",12648,"Doctson, Josh","WAS",109.2,"0",7.28,"WR","WR",-3.043,-3.043
2019,"YTD",13303,"Elliott, Jake","PHI",109.1,"1",6.819,"PK","PK",-1.109,-1.109
2017,"YTD",11346,"Hayden, D.J.","DET",109,"1",6.812,"DB","DB",-3.644,-3.644
2018,"YTD",13223,"Humphrey, Marlon","BAL",109,"1",7.786,"DB","DB",-2.776,-2.776
2018,"YTD",12817,"Brown, Anthony","DAL",109,"1",7.267,"DB","DB",-3.295,-3.295
2018,"YTD",12764,"Hargrave, Javon","PIT",109,"1",6.812,"DL","DL",-2.771,-1.25
2018,"YTD",13248,"Conley, Gareon","OAK",109,"1",7.267,"DB","DB",-3.295,-3.295
2018,"YTD",9868,"Atkins, Geno","CIN",109,"0",6.812,"DL","DL",-2.771,-1.25
2019,"YTD",13265,"Ogunjobi, Larry","CLE",109,"0",7.267,"DL","DL",0.0170000000000003,-1.608
2019,"YTD",12741,"Jones, Chris","KCC",109,"0",8.385,"DL","DL",1.135,-0.49
2019,"YTD",13222,"McMillan, Raekwon","MIA",109,"0",8.385,"LB","LB",-1.49,-0.803000000000001
2019,"YTD",12988,"Jones, Jonathan","NEP",109,"1",7.267,"DB","DB",-2.858,-2.858
2020,"YTD",12910,"Harris, Erik","LVR",109,"1",7.786,"DB","DB",-4.5,-4.5
2020,"YTD",12737,"Jackson, William","CIN",109,"1",7.786,"DB","DB",-4.5,-4.5
2020,"YTD",14176,"Winovich, Chase","NEP",109,"0",6.812,"LB","LB",-0.521,-0.813
2020,"YTD",13987,"Spillane, Robert","PIT",109,"0",9.083,"LB","LB",-2.302,0.016
2017,"YTD",9898,"Blount, LeGarrette","PHI",108.6,"0",6.787,"RB","RB",-2.507,-2.507
2018,"YTD",11947,"McManus, Brandon","DEN",108.6,"1",6.788,"PK","PK",-1.324,-1.324
2020,"YTD",12785,"Robinson, Demarcus","KCC",108.58,"0",6.786,"WR","WR",-4.708,-4.708
2019,"YTD",12913,"Erickson, Alex","CIN",108.46,"1",6.779,"WR","WR",-4.315,-4.315
2017,"YTD",11947,"McManus, Brandon","DEN",108.4,"1",6.775,"PK","PK",-2.147,-2.147
2019,"YTD",9319,"Hauschka, Steven","BUF",108.35,"1",6.772,"PK","PK",-1.156,-1.156
2020,"YTD",9308,"Amendola, Danny","DET",108.35,"1",7.739,"WR","WR",-3.755,-3.755
2018,"YTD",13294,"Ebukam, Samson","LAR",108,"1",6.75,"LB","LB",-3.25,-2.562
2019,"YTD",14224,"Gardner-Johnson, Chauncey","NOS",108,"0",6.75,"DB","DB",-3.375,-3.375
2019,"YTD",13294,"Ebukam, Samson","LAR",108,"1",6.75,"LB","LB",-3.125,-2.438
2020,"YTD",14910,"Jones, Brandon","MIA",108,"0",6.75,"DB","DB",-5.536,-5.536
2020,"YTD",14924,"Johnson, Jaylon","CHI",108,"1",8.308,"DB","DB",-3.978,-3.978
2020,"YTD",11966,"Parkey, Cody","CLE",107.7,"1",7.18,"PK","PK",-1.389,-1.389
2020,"YTD",12814,"Grant, Jakeem","MIA",107.67,"1",7.691,"WR","WR",-3.803,-3.803
2020,"YTD",11182,"Burkhead, Rex","NEP",107.6,"1",10.76,"RB","RB",0.744999999999999,0.744999999999999
2019,"YTD",11387,"Hopkins, Dustin","WAS",107.55,"1",6.722,"PK","PK",-1.206,-1.206
2018,"YTD",13671,"Andrews, Mark","BAL",107.2,"0",6.7,"TE","TE",-1.463,-1.463
2017,"YTD",12231,"Thompson, Shaq","CAR",107,"0",7.643,"LB","LB",-2.045,-3.742
2017,"YTD",12246,"Williams, P.J.","NOS",107,"1",6.688,"DB","DB",-3.768,-3.768
2018,"YTD",11830,"Kennard, Devon","DET",107,"0",7.133,"DL","LB",-2.867,-0.928999999999999
2019,"YTD",11956,"Sorensen, Daniel","KCC",107,"1",6.688,"DB","DB",-3.437,-3.437
2019,"YTD",13917,"Jackson, J.C.","NEP",107,"1",6.688,"DB","DB",-3.437,-3.437
2019,"YTD",9828,"Griffen, Everson","MIN",107,"0",7.133,"DL","DL",-0.117,-1.742
2019,"YTD",13288,"Jenkins, Rayshawn","LAC",107,"1",6.688,"DB","DB",-3.437,-3.437
2020,"YTD",14163,"Simmons, Jeffery","TEN",107,"0",7.133,"DL","DL",-0.2,-0.492
2019,"YTD",12860,"Fairbairn, Ka'imi","HOU",106.95,"0",6.684,"PK","PK",-1.244,-1.244
2019,"YTD",13814,"Scott, Boston","PHI",106.92,"0",9.72,"RB","RB",0.032,0.032
